index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
356,Data Scientist,$80K-$265K (Glassdoor est.),SQL SQL data analysis data analysis data analysis data analysis Machine Learning SQL SQL Machine Learning,-1.0,Company_356,"Washington, DC","Chicago, IL",1-50 employees,1903,Non-profit,Other,Other,$100M-$1B,Unknown
357,Machine Learning Engineer,$92K-$228K (Glassdoor est.),statistics SQL Python data analysis statistics Python Python statistics Machine Learning Machine Learning,1.9,Company_357,Other,Other,201-500 employees,-1,Private,IT Services,Healthcare,Unknown,-1
358,Data Analyst,$123K-$153K (Glassdoor est.),SQL Machine Learning Machine Learning Machine Learning SQL SQL Machine Learning Machine Learning Machine Learning statistics,2.2,Company_358,"San Francisco, CA","New York, NY",51-200 employees,1999,Other,Other,Healthcare,$1M-$10M,"Company A, Company B"
359,Data Analyst,$96K-$211K (Glassdoor est.),Machine Learning statistics statistics Python Python data analysis Python data analysis statistics Python,-1.0,Company_359,"New York, NY","Chicago, IL",1000+ employees,1965,Private,Biotech,Business Services,$100M-$1B,-1
360,Machine Learning Engineer,Unknown,SQL Machine Learning data analysis statistics SQL statistics data analysis Machine Learning Python Machine Learning,5.0,Company_360,"Chicago, IL",Other,51-200 employees,1891,Private,IT Services,Business Services,$10M-$100M,-1
361,Data Scientist,$70K-$254K (Glassdoor est.),Python Python SQL statistics SQL Machine Learning data analysis Python Machine Learning Python,2.3,Company_361,"Chicago, IL","San Francisco, CA",201-500 employees,1824,Other,Biotech,Finance,Unknown,Unknown
362,Machine Learning Engineer,$140K-$230K (Glassdoor est.),statistics statistics SQL statistics Machine Learning Python SQL statistics Machine Learning Machine Learning,1.8,Company_362,"Chicago, IL",Other,201-500 employees,1996,Public,Other,Healthcare,Unknown,"Company A, Company B"
363,Senior Data Scientist,$131K-$226K (Glassdoor est.),Machine Learning statistics data analysis Machine Learning data analysis data analysis data analysis Machine Learning Machine Learning Machine Learning,1.3,Company_363,Other,"Chicago, IL",1000+ employees,2011,Private,IT Services,Healthcare,$100M-$1B,"Company A, Company B"
364,Data Analyst,$78K-$207K (Glassdoor est.),Machine Learning statistics SQL data analysis data analysis Machine Learning SQL SQL Machine Learning statistics,4.8,Company_364,Other,"San Francisco, CA",1000+ employees,1938,Other,Healthcare,Healthcare,$100M-$1B,"Company A, Company B"
365,Data Scientist,$111K-$190K (Glassdoor est.),statistics data analysis data analysis statistics data analysis Machine Learning data analysis data analysis Machine Learning Python,-1.0,Company_365,Other,Other,201-500 employees,1875,Private,IT Services,Healthcare,$1M-$10M,None
366,Machine Learning Engineer,$127K-$246K (Glassdoor est.),Machine Learning Python data analysis Machine Learning Python Machine Learning Python Machine Learning statistics Python,-1.0,Company_366,"Washington, DC","New York, NY",1000+ employees,1945,Non-profit,Biotech,Other,$100M-$1B,-1
367,Data Scientist,$120K-$271K (Glassdoor est.),statistics Python Python data analysis SQL data analysis statistics Machine Learning statistics data analysis,2.0,Company_367,"Washington, DC","San Francisco, CA",51-200 employees,-1,Other,Healthcare,Finance,Unknown,"Company A, Company B"
368,Senior Data Scientist,$135K-$206K (Glassdoor est.),Machine Learning Python statistics Python Machine Learning Machine Learning statistics SQL SQL Python,3.7,Company_368,Other,"New York, NY",1-50 employees,1984,Non-profit,Biotech,Business Services,Unknown,-1
369,Data Analyst,$137K-$171K (Glassdoor est.),Python Python Python SQL Python SQL Machine Learning Python data analysis SQL,4.6,Company_369,Other,"San Francisco, CA",51-200 employees,1967,Other,Finance,Technology,$10M-$100M,None
370,Machine Learning Engineer,$117K-$243K (Glassdoor est.),Python Python SQL SQL Machine Learning SQL SQL statistics Python SQL,1.7,Company_370,"Washington, DC","New York, NY",1-50 employees,-1,Public,Finance,Healthcare,$100M-$1B,-1
371,Data Scientist,Unknown,data analysis Machine Learning Machine Learning data analysis SQL Python Python Machine Learning Machine Learning Machine Learning,-1.0,Company_371,"San Francisco, CA","San Francisco, CA",1000+ employees,1906,Other,Finance,Technology,$10M-$100M,"Company A, Company B"
372,Data Analyst,Unknown,Machine Learning SQL statistics SQL statistics data analysis SQL Machine Learning data analysis SQL,2.2,Company_372,"Washington, DC","Chicago, IL",201-500 employees,2005,Private,Biotech,Healthcare,$1M-$10M,-1
373,Data Analyst,$69K-$193K (Glassdoor est.),Machine Learning Python data analysis SQL statistics SQL statistics data analysis Machine Learning Machine Learning,3.2,Company_373,"San Francisco, CA","San Francisco, CA",51-200 employees,-1,Public,Finance,Other,Unknown,"Company A, Company B"
374,Data Scientist,$116K-$264K (Glassdoor est.),statistics Machine Learning Python Machine Learning statistics SQL statistics Python statistics Machine Learning,-1.0,Company_374,"Washington, DC",Other,51-200 employees,-1,Private,Other,Other,Unknown,"Company A, Company B"
375,Data Analyst,$76K-$300K (Glassdoor est.),Machine Learning statistics SQL SQL data analysis Machine Learning Machine Learning Python data analysis Machine Learning,4.5,Company_375,"Washington, DC","Chicago, IL",201-500 employees,1909,Other,Healthcare,Other,$100M-$1B,Unknown
376,Data Analyst,$115K-$265K (Glassdoor est.),SQL SQL Python Python Machine Learning SQL Machine Learning data analysis statistics SQL,1.0,Company_376,"Washington, DC","San Francisco, CA",1-50 employees,1976,Non-profit,Biotech,Technology,$1M-$10M,-1
377,Machine Learning Engineer,$108K-$184K (Glassdoor est.),data analysis SQL SQL data analysis Machine Learning SQL statistics SQL Machine Learning Machine Learning,4.1,Company_377,"Chicago, IL",Other,201-500 employees,-1,Non-profit,Finance,Technology,$100M-$1B,-1
378,Data Analyst,$108K-$295K (Glassdoor est.),Python data analysis data analysis Python Machine Learning statistics data analysis Machine Learning statistics data analysis,4.8,Company_378,"Washington, DC","Chicago, IL",51-200 employees,1875,Public,Finance,Finance,Unknown,-1
379,Machine Learning Engineer,-1,data analysis Machine Learning data analysis data analysis Python Python statistics data analysis data analysis SQL,1.5,Company_379,"San Francisco, CA",Other,1000+ employees,1864,Private,Other,Other,$100M-$1B,"Company A, Company B"
380,Data Analyst,$89K-$156K (Glassdoor est.),statistics statistics SQL Python data analysis data analysis Python Machine Learning statistics Machine Learning,1.5,Company_380,"New York, NY","New York, NY",1-50 employees,-1,Public,Healthcare,Finance,$10M-$100M,"Company A, Company B"
381,Senior Data Scientist,$50K-$206K (Glassdoor est.),SQL Python SQL statistics SQL Python data analysis SQL data analysis SQL,4.1,Company_381,"San Francisco, CA",Other,201-500 employees,1811,Other,IT Services,Other,$10M-$100M,-1
382,Senior Data Scientist,$55K-$259K (Glassdoor est.),Machine Learning SQL SQL statistics data analysis SQL Python statistics SQL statistics,1.5,Company_382,"Chicago, IL","Chicago, IL",1-50 employees,1870,Non-profit,IT Services,Finance,Unknown,-1
383,Machine Learning Engineer,$58K-$289K (Glassdoor est.),Machine Learning Machine Learning Machine Learning data analysis Machine Learning data analysis Machine Learning Python Python Python,2.1,Company_383,Other,"San Francisco, CA",201-500 employees,1908,Private,Biotech,Healthcare,$100M-$1B,-1
384,Machine Learning Engineer,$58K-$271K (Glassdoor est.),SQL Machine Learning SQL Machine Learning data analysis Python data analysis statistics data analysis Machine Learning,-1.0,Company_384,"San Francisco, CA","Chicago, IL",51-200 employees,1902,Non-profit,IT Services,Finance,$10M-$100M,Unknown
385,Senior Data Scientist,-1,SQL Machine Learning Machine Learning statistics data analysis statistics Python statistics Machine Learning statistics,2.4,Company_385,"Chicago, IL","Chicago, IL",51-200 employees,1895,Non-profit,Finance,Technology,$100M-$1B,None
386,Data Analyst,$67K-$258K (Glassdoor est.),SQL data analysis Machine Learning SQL data analysis statistics SQL SQL Machine Learning Machine Learning,1.8,Company_386,"Chicago, IL","San Francisco, CA",51-200 employees,1809,Other,Biotech,Technology,Unknown,None
387,Machine Learning Engineer,$98K-$265K (Glassdoor est.),Python Python Python Machine Learning Python data analysis statistics Machine Learning Python SQL,3.9,Company_387,"San Francisco, CA","Chicago, IL",1000+ employees,2001,Public,Finance,Technology,$100M-$1B,None
388,Data Scientist,$98K-$247K (Glassdoor est.),Python SQL data analysis Python Machine Learning statistics Machine Learning data analysis SQL SQL,3.5,Company_388,"New York, NY","San Francisco, CA",1-50 employees,1829,Other,Biotech,Healthcare,Unknown,-1
389,Data Analyst,Unknown,Python SQL SQL Python SQL data analysis statistics data analysis data analysis data analysis,4.1,Company_389,Other,"New York, NY",201-500 employees,1888,Private,Finance,Business Services,Unknown,"Company A, Company B"
390,Data Analyst,$94K-$181K (Glassdoor est.),data analysis Machine Learning Python Python Python SQL statistics Python Python statistics,1.6,Company_390,"San Francisco, CA","San Francisco, CA",201-500 employees,1911,Public,Biotech,Business Services,$100M-$1B,-1
391,Senior Data Scientist,$118K-$251K (Glassdoor est.),Machine Learning SQL data analysis Python data analysis Machine Learning SQL SQL Python data analysis,3.1,Company_391,"San Francisco, CA","Chicago, IL",201-500 employees,1835,Public,Healthcare,Healthcare,$10M-$100M,"Company A, Company B"
392,Machine Learning Engineer,$143K-$208K (Glassdoor est.),SQL Machine Learning data analysis Python SQL data analysis statistics data analysis SQL statistics,1.8,Company_392,Other,"Chicago, IL",51-200 employees,1908,Non-profit,Other,Healthcare,$100M-$1B,Unknown
393,Data Analyst,$146K-$156K (Glassdoor est.),data analysis Machine Learning SQL Python Python Machine Learning Python data analysis Python Machine Learning,4.0,Company_393,"New York, NY","Chicago, IL",1-50 employees,1847,Non-profit,IT Services,Healthcare,$10M-$100M,"Company A, Company B"
394,Machine Learning Engineer,$109K-$290K (Glassdoor est.),data analysis SQL Machine Learning data analysis Machine Learning SQL data analysis Python SQL Machine Learning,2.4,Company_394,"San Francisco, CA","Chicago, IL",1000+ employees,1846,Other,Other,Other,Unknown,Unknown
395,Machine Learning Engineer,$98K-$209K (Glassdoor est.),statistics data analysis SQL statistics data analysis Python SQL SQL SQL Python,4.0,Company_395,"San Francisco, CA","New York, NY",1000+ employees,-1,Other,IT Services,Other,$10M-$100M,None
396,Machine Learning Engineer,$94K-$190K (Glassdoor est.),Machine Learning data analysis Python Machine Learning statistics statistics Machine Learning Python SQL statistics,-1.0,Company_396,"New York, NY","New York, NY",51-200 employees,-1,Public,Biotech,Finance,$100M-$1B,Unknown
397,Senior Data Scientist,$142K-$179K (Glassdoor est.),data analysis SQL data analysis data analysis statistics Machine Learning SQL Machine Learning statistics data analysis,4.2,Company_397,"San Francisco, CA",Other,1000+ employees,1962,Other,Biotech,Business Services,$10M-$100M,None
398,Machine Learning Engineer,-1,Machine Learning Python Machine Learning data analysis Python SQL Python SQL SQL data analysis,1.8,Company_398,"San Francisco, CA","Chicago, IL",51-200 employees,1875,Public,Healthcare,Finance,$10M-$100M,Unknown
399,Senior Data Scientist,$52K-$212K (Glassdoor est.),SQL data analysis statistics SQL data analysis SQL Python statistics SQL Python,4.1,Company_399,Other,"Chicago, IL",1-50 employees,1807,Non-profit,Finance,Healthcare,$100M-$1B,Unknown
400,Data Scientist,$62K-$159K (Glassdoor est.),Python Python SQL Python Machine Learning data analysis Python Python Python Python,1.3,Company_400,"San Francisco, CA","Chicago, IL",1-50 employees,1878,Private,Biotech,Healthcare,$10M-$100M,"Company A, Company B"
401,Data Analyst,$136K-$163K (Glassdoor est.),statistics data analysis SQL Machine Learning Python Python statistics statistics Python data analysis,1.9,Company_401,"New York, NY","Chicago, IL",1-50 employees,1899,Other,IT Services,Finance,Unknown,Unknown
402,Data Analyst,$55K-$253K (Glassdoor est.),SQL data analysis Python statistics SQL SQL statistics data analysis statistics statistics,4.7,Company_402,"Chicago, IL",Other,1-50 employees,1873,Other,Biotech,Business Services,Unknown,-1
403,Data Scientist,$119K-$206K (Glassdoor est.),statistics statistics statistics Python Python statistics data analysis Python SQL SQL,4.1,Company_403,Other,"Chicago, IL",1000+ employees,1883,Other,Other,Business Services,$10M-$100M,Unknown
404,Senior Data Scientist,$149K-$165K (Glassdoor est.),Machine Learning statistics SQL Python data analysis Python Machine Learning data analysis SQL Python,3.6,Company_404,"New York, NY","San Francisco, CA",201-500 employees,1857,Non-profit,Finance,Other,$100M-$1B,-1
405,Data Analyst,$87K-$210K (Glassdoor est.),data analysis statistics statistics statistics statistics SQL Python Machine Learning data analysis Python,-1.0,Company_405,"New York, NY","San Francisco, CA",51-200 employees,1883,Public,Other,Business Services,$1M-$10M,None
406,Senior Data Scientist,$143K-$298K (Glassdoor est.),Machine Learning data analysis data analysis Machine Learning Machine Learning Machine Learning SQL SQL data analysis data analysis,-1.0,Company_406,"Washington, DC","New York, NY",51-200 employees,2017,Private,Healthcare,Technology,$100M-$1B,Unknown
407,Senior Data Scientist,$126K-$233K (Glassdoor est.),Machine Learning SQL Machine Learning statistics Machine Learning Python SQL SQL statistics SQL,1.0,Company_407,"New York, NY","New York, NY",1-50 employees,1859,Other,Healthcare,Other,Unknown,None
408,Senior Data Scientist,$68K-$284K (Glassdoor est.),SQL statistics Machine Learning statistics SQL Machine Learning Python Python Machine Learning SQL,5.0,Company_408,"New York, NY","San Francisco, CA",1-50 employees,1880,Other,IT Services,Other,$1M-$10M,Unknown
409,Data Scientist,$88K-$221K (Glassdoor est.),Machine Learning Machine Learning data analysis Machine Learning Machine Learning Machine Learning statistics SQL SQL Python,3.6,Company_409,Other,"San Francisco, CA",201-500 employees,-1,Public,Biotech,Other,$10M-$100M,None
